Store_2_Dept_2,2010-05-28,68750.86
Store_2_Dept_1,2010-05-28,22899.73
Store_2_Dept_2,2010-06-04,68994.35
Store_2_Dept_1,2010-06-04,23869.17
Store_2_Dept_2,2010-06-11,72603.29
Store_2_Dept_1,2010-06-11,24549.01
Store_2_Dept_1,2010-06-18,23918.56
Store_2_Dept_2,2010-06-18,69633.65
Store_2_Dept_1,2010-06-25,23757.36
Store_2_Dept_2,2010-06-25,68587.69
Store_2_Dept_1,2010-07-02,23803.34
Store_2_Dept_2,2010-07-02,72107.47
Store_2_Dept_2,2010-07-09,66045.13
Store_2_Dept_1,2010-07-09,23707.54
Store_2_Dept_1,2010-07-16,23727.77
Store_2_Dept_2,2010-07-16,69430.49
Store_2_Dept_2,2010-07-23,66465.49
Store_2_Dept_1,2010-07-23,21139.52
Store_2_Dept_2,2010-07-30,67829.52
Store_2_Dept_1,2010-07-30,22749.21
Store_2_Dept_2,2010-08-06,69920.91
Store_2_Dept_1,2010-08-06,22795.72
Store_2_Dept_1,2010-08-13,21933.3
Store_2_Dept_2,2010-08-13,69947.0
Store_2_Dept_2,2010-08-20,69472.79
Store_2_Dept_1,2010-08-20,22126.52
Store_2_Dept_1,2010-08-27,21264.66
Store_2_Dept_2,2010-08-27,69300.7
Store_2_Dept_1,2010-09-03,23901.32
Store_2_Dept_2,2010-09-03,70081.13
Store_2_Dept_2,2010-09-10,65663.65
Store_2_Dept_1,2010-09-10,25710.17
Store_2_Dept_2,2010-09-17,64649.52
Store_2_Dept_1,2010-09-17,26266.39
Store_2_Dept_2,2010-09-24,65789.27
Store_2_Dept_1,2010-09-24,26127.76
Store_2_Dept_2,2010-10-01,66423.44
Store_2_Dept_1,2010-10-01,27023.35
Store_2_Dept_2,2010-10-08,64252.04
Store_2_Dept_1,2010-10-08,31524.86
Store_2_Dept_2,2010-10-15,63597.23
Store_2_Dept_1,2010-10-15,34924.59
Store_2_Dept_2,2010-10-22,62810.47
Store_2_Dept_1,2010-10-22,40755.17
Store_2_Dept_2,2010-10-29,63125.76
Store_2_Dept_1,2010-10-29,56903.47
Store_2_Dept_1,2010-11-05,46198.84
Store_2_Dept_2,2010-11-05,64267.74
Store_2_Dept_1,2010-11-12,22794.09
Store_2_Dept_2,2010-11-12,62367.28
Store_2_Dept_1,2010-11-19,24363.72
Store_2_Dept_2,2010-11-19,65120.69
Store_2_Dept_2,2010-11-26,66864.2
Store_2_Dept_1,2010-11-26,24513.63
Store_2_Dept_1,2010-12-03,30662.62
Store_2_Dept_2,2010-12-03,62758.12
Store_2_Dept_2,2010-12-10,66513.13
Store_2_Dept_1,2010-12-10,44451.34
Store_2_Dept_2,2010-12-17,74559.82
Store_2_Dept_1,2010-12-17,64512.46
Store_2_Dept_2,2010-12-24,91738.44
Store_2_Dept_1,2010-12-24,82523.73
Store_2_Dept_2,2010-12-31,55375.52
Store_2_Dept_1,2010-12-31,28482.71
Store_2_Dept_2,2011-01-07,62974.44
Store_2_Dept_1,2011-01-07,19092.94
Store_2_Dept_2,2011-01-14,56606.3
Store_2_Dept_1,2011-01-14,22159.74
Store_2_Dept_2,2011-01-21,62126.32
Store_2_Dept_1,2011-01-21,23088.16
Store_2_Dept_1,2011-01-28,25461.57
Store_2_Dept_2,2011-01-28,59940.76
Store_2_Dept_2,2011-02-04,60069.23
Store_2_Dept_1,2011-02-04,29606.98
Store_2_Dept_1,2011-02-11,51382.63
Store_2_Dept_2,2011-02-11,70619.64
Store_2_Dept_1,2011-02-18,62706.27
Store_2_Dept_2,2011-02-18,69487.17
Store_2_Dept_1,2011-02-25,22631.87
Store_2_Dept_2,2011-02-25,65829.84
Store_2_Dept_1,2011-03-04,25562.33
Store_2_Dept_2,2011-03-04,70042.14
Store_2_Dept_1,2011-03-11,26025.39
Store_2_Dept_2,2011-03-11,67898.82
Store_2_Dept_2,2011-03-18,64567.4
Store_2_Dept_1,2011-03-18,25405.55
Store_2_Dept_1,2011-03-25,23880.58
Store_2_Dept_2,2011-03-25,60715.5
Store_2_Dept_1,2011-04-01,24591.68
Store_2_Dept_2,2011-04-01,65018.79
Store_2_Dept_2,2011-04-08,61878.07
Store_2_Dept_1,2011-04-08,28223.45
Store_2_Dept_2,2011-04-15,62959.75
Store_2_Dept_1,2011-04-15,34644.85
Store_2_Dept_2,2011-04-22,64738.13
Store_2_Dept_1,2011-04-22,72065.08
Store_2_Dept_2,2011-04-29,62751.61
Store_2_Dept_1,2011-04-29,57905.55
Store_2_Dept_1,2011-05-06,24658.53
Store_2_Dept_2,2011-05-06,63235.76
Store_2_Dept_1,2011-05-13,22484.33
Store_2_Dept_2,2011-05-13,62941.61
Store_2_Dept_1,2011-05-20,21590.53
Store_2_Dept_2,2011-05-20,61960.83
Store_2_Dept_1,2011-05-27,21334.34
Store_2_Dept_2,2011-05-27,64755.07
Store_2_Dept_1,2011-06-03,22174.12
Store_2_Dept_2,2011-06-03,65848.98
Store_2_Dept_2,2011-06-10,66831.49
Store_2_Dept_1,2011-06-10,21554.22
Store_2_Dept_1,2011-06-17,22431.56
Store_2_Dept_2,2011-06-17,66648.26
Store_2_Dept_1,2011-06-24,21426.72
Store_2_Dept_2,2011-06-24,61507.28
Store_2_Dept_1,2011-07-01,21706.59
Store_2_Dept_2,2011-07-01,64838.42
Store_2_Dept_1,2011-07-08,21037.47
Store_2_Dept_2,2011-07-08,64206.49
Store_2_Dept_1,2011-07-15,20810.61
Store_2_Dept_2,2011-07-15,63850.33
Store_2_Dept_1,2011-07-22,20456.83
Store_2_Dept_2,2011-07-22,64188.7
Store_2_Dept_1,2011-07-29,20783.05
Store_2_Dept_2,2011-07-29,62022.55
Store_2_Dept_2,2011-08-05,67755.05
Store_2_Dept_1,2011-08-05,20875.73
Store_2_Dept_2,2011-08-12,66849.04
Store_2_Dept_1,2011-08-12,20580.3
Store_2_Dept_2,2011-08-19,67360.35
Store_2_Dept_1,2011-08-19,21324.65
Store_2_Dept_1,2011-08-26,21642.33
Store_2_Dept_2,2011-08-26,69418.62
Store_2_Dept_1,2011-09-02,23645.73
Store_2_Dept_2,2011-09-02,66006.89
Store_2_Dept_1,2011-09-09,22549.64
Store_2_Dept_2,2011-09-09,60703.72
Store_2_Dept_1,2011-09-16,23973.86
Store_2_Dept_2,2011-09-16,59135.08
Store_2_Dept_2,2011-09-23,61107.02
Store_2_Dept_1,2011-09-23,24204.22
Store_2_Dept_2,2011-09-30,61698.6
Store_2_Dept_1,2011-09-30,24949.42
Store_2_Dept_2,2011-10-07,64978.04
Store_2_Dept_1,2011-10-07,28071.56
Store_2_Dept_1,2011-10-14,29264.62
Store_2_Dept_2,2011-10-14,62476.91
Store_2_Dept_2,2011-10-21,60669.07
Store_2_Dept_1,2011-10-21,33205.32
Store_2_Dept_2,2011-10-28,59276.11
Store_2_Dept_1,2011-10-28,43490.95
Store_2_Dept_1,2011-11-04,55729.13
Store_2_Dept_2,2011-11-04,65483.49
Store_2_Dept_2,2011-11-11,61463.38
Store_2_Dept_1,2011-11-11,23151.55
Store_2_Dept_1,2011-11-18,23923.11
Store_2_Dept_2,2011-11-18,61442.83
Store_2_Dept_2,2011-11-25,64808.41
Store_2_Dept_1,2011-11-25,25542.74
Store_2_Dept_2,2011-12-02,60333.21
Store_2_Dept_1,2011-12-02,29959.08
Store_2_Dept_2,2011-12-09,66160.47
Store_2_Dept_1,2011-12-09,43639.97
Store_2_Dept_1,2011-12-16,63109.72
Store_2_Dept_2,2011-12-16,73364.19
Store_2_Dept_1,2011-12-23,75779.45
Store_2_Dept_2,2011-12-23,93511.03
Store_2_Dept_1,2011-12-30,31246.27
Store_2_Dept_2,2011-12-30,57846.27
Store_2_Dept_1,2012-01-06,20481.45
Store_2_Dept_2,2012-01-06,64877.05
Store_2_Dept_1,2012-01-13,21569.9
Store_2_Dept_2,2012-01-13,62505.79
Store_2_Dept_1,2012-01-20,23397.02
Store_2_Dept_2,2012-01-20,61438.15
Store_2_Dept_2,2012-01-27,58151.34
Store_2_Dept_1,2012-01-27,22833.08
Store_2_Dept_1,2012-02-03,28813.06
Store_2_Dept_2,2012-02-03,71322.01
Store_2_Dept_1,2012-02-10,41247.02
Store_2_Dept_2,2012-02-10,69165.6
Store_2_Dept_1,2012-02-17,77394.09
Store_2_Dept_2,2012-02-17,70027.01
Store_2_Dept_1,2012-02-24,25613.67
Store_2_Dept_2,2012-02-24,66451.66
Store_2_Dept_1,2012-03-02,25556.15
Store_2_Dept_2,2012-03-02,70768.55
Store_2_Dept_1,2012-03-09,26173.93
Store_2_Dept_2,2012-03-09,66870.9
Store_2_Dept_1,2012-03-16,27320.08
Store_2_Dept_2,2012-03-16,68851.41
Store_2_Dept_1,2012-03-23,29868.82
Store_2_Dept_2,2012-03-23,63447.81
Store_2_Dept_2,2012-03-30,63778.8
Store_2_Dept_1,2012-03-30,37052.68
Store_2_Dept_2,2012-04-06,70382.23
Store_2_Dept_1,2012-04-06,75970.97
Store_2_Dept_2,2012-04-13,61390.48
Store_2_Dept_1,2012-04-13,56093.13
Store_2_Dept_2,2012-04-20,67363.12
Store_2_Dept_1,2012-04-20,22568.57
Store_2_Dept_2,2012-04-27,61562.95
Store_2_Dept_1,2012-04-27,22414.38
Store_2_Dept_2,2012-05-04,67046.93
Store_2_Dept_1,2012-05-04,22711.04
Store_2_Dept_2,2012-05-11,61750.11
Store_2_Dept_1,2012-05-11,25661.21
Store_2_Dept_2,2012-05-18,63948.19
Store_2_Dept_1,2012-05-18,25982.7
Store_2_Dept_1,2012-05-25,23561.25
Store_2_Dept_2,2012-05-25,66419.23
Store_2_Dept_2,2012-06-01,64912.65
Store_2_Dept_1,2012-06-01,23076.47
Store_2_Dept_2,2012-06-08,70841.55
Store_2_Dept_1,2012-06-08,24826.25
Store_2_Dept_1,2012-06-15,24016.43
Store_2_Dept_2,2012-06-15,66904.1
Store_2_Dept_2,2012-06-22,68915.17
Store_2_Dept_1,2012-06-22,24155.67
Store_2_Dept_2,2012-06-29,66611.66
Store_2_Dept_1,2012-06-29,23580.74
Store_2_Dept_1,2012-07-06,24052.7
Store_2_Dept_2,2012-07-06,70409.25
Store_2_Dept_2,2012-07-13,65225.27
Store_2_Dept_1,2012-07-13,23148.57
Store_2_Dept_2,2012-07-20,65537.3
Store_2_Dept_1,2012-07-20,23813.13
Store_2_Dept_2,2012-07-27,66605.41
Store_2_Dept_1,2012-07-27,23025.51
Store_2_Dept_2,2012-08-03,69431.69
Store_2_Dept_1,2012-08-03,22851.99
Store_2_Dept_2,2012-08-10,67146.39
Store_2_Dept_1,2012-08-10,23261.95
Store_2_Dept_2,2012-08-17,68857.79
Store_2_Dept_1,2012-08-17,24793.54
